"Scenario","Agents","PatientYears","CopdPYs","NCaseDetections","DiagnosedPYs","OverdiagnosedPYs","SABA","LAMA","LAMALABA","ICSLAMALABA","Mild","Moderate","Severe","VerySevere","MildPY","ModeratePY","SeverePY","VerySeverePY","NoCOPD","GOLD1","GOLD2","GOLD3","GOLD4","Cost","CostpAgent","QALY","QALYpAgent","NMB","IncrementalCosts","IncrementalQALY","ICER","IncrementalNMB"
"S3NoCD",17251004,260100353.114493,41760352.0880543,80093301,7808219.70487016,5817970,0.0184150314982946,0.136511732675845,0.15365363320101,0.0860226423966545,9778778,1815130,3033059,260471,0.234164165555425,0.0434653902383937,0.0726301108190996,0.00623727978755497,207449252,15297713,18728772,4824301,894240,49706422473.1814,2881.36403383718,193732612.293423,11.2302224434834,558629.758140335,0,0,NA,0
"S3a",17249134,260008283.181935,41776161.3830648,79278529,11011389.3692548,5822190,0.0211053684365486,0.142875328166845,0.203539165058558,0.0903453064859476,9676022,1805447,3016891,260109,0.23161587086176,0.0432171587869222,0.0722156105329243,0.00622625419350862,207345092,15302232,18726703,4829095,900681,52783263534.7295,3060.05295887489,193741259.214591,11.2319412217791,558537.008130078,178.688925037707,0.00171877829560785,103962.753948155,-92.7500102572376
"S3b",17250219,260104940.453844,41785281.4670249,77779970,17177314.5500211,5822903,0.027280576057851,0.15537355009899,0.292681879568769,0.0985530894238149,9510791,1780204,2977917,255631,0.227611031111649,0.0426036139401109,0.0712671279323568,0.00611772832502595,207430795,15293333,18729492,4839340,904959,54744732216.0787,3173.56737419268,193956703.474523,11.2437241216777,559012.638709692,292.2033403555,0.0135016781942525,21642.0015461401,382.880569357309
"S3c",17252836,260148463.661511,41767141.515224,78572238,14061462.4689268,5825793,0.0240033545544673,0.149242968371158,0.24885986734078,0.0945553175844739,9589326,1791300,2996772,256745,0.229590191047781,0.0428877805618341,0.0717495114887784,0.00614705700907056,207489733,15294751,18722619,4831059,901887,53445425795.8674,3097.77626100818,193919004.9689,11.2398335536778,558893.90142288,216.412227171001,0.00961111019432082,22516.881275472,264.143282545032
"S3d",17252575,260145756.212447,41795158.0893023,78912696,12676670.2855603,5832474,0.0226472463255341,0.146281822959203,0.228522755848803,0.0927108609727969,9621629,1796623,3007738,257735,0.230209178284283,0.0429863908197504,0.0719637904843778,0.00616662340286658,207459074,15309738,18741138,4826857,900538,53805052917.5154,3118.66796217466,193882222.110877,11.2378715705266,558774.910564154,237.303928337474,0.00764912704312692,31023.6615236639,145.152423818945
