"Scenario","Agents","PatientYears","CopdPYs","NCaseDetections","DiagnosedPYs","OverdiagnosedPYs","SABA","LAMA","LAMALABA","ICSLAMALABA","Mild","Moderate","Severe","VerySevere","MildPY","ModeratePY","SeverePY","VerySeverePY","NoCOPD","GOLD1","GOLD2","GOLD3","GOLD4","Cost","CostpAgent","QALY","QALYpAgent","NMB","IncrementalCosts","IncrementalQALY","ICER","IncrementalNMB"
"S3NoCD",34500676,520235443.342863,83388793.6205132,104904643,15744238.5159161,14130737,0.0161625240753487,0.109348035547549,0.124788480818479,0.0675891318885556,19617462,3662379,6137085,528055,0.23525297762761,0.04391931866369,0.0735960401097625,0.0063324456089757,415054182,30586162,37395785,9605002,1778358,98501757739.4126,2855.0674699653,387435871.263263,11.2298052149257,558635.193276321,0,0,NA,0
"S3a",34502169,520355511.580567,83420551.8513486,104390255,20185444.0926098,14134688,0.017611894568073,0.113082148657519,0.151609367471685,0.070154758270687,19501578,3645710,6111440,527291,0.233774262663125,0.0437027796998572,0.0732606038244663,0.0063208764303023,415141235,30626684,37379513,9598663,1790076,102383685303.169,2967.45648956646,387606713.293023,11.234270903172,558746.088669034,112.389019601158,0.0044656882462899,25167.2336721065,110.895392713253
"S3b",34490012,520233793.564136,83433031.6464236,103171784,29722225.8239819,14138953,0.0212732872709384,0.121569320700306,0.205652267398954,0.075592192706921,19284693,3623620,6079514,523577,0.231139785040121,0.0434314794571573,0.0728669914065217,0.00627541621906823,415010187,30602671,37386278,9623489,1796865,105148327907.045,3048.66022972231,387682275.328547,11.2404215843285,558972.4189867,193.592759757012,0.0106163694027348,18235.3074213056,337.225710379775
"S3c",34499834,520197196.006125,83431452.0370312,103790381,24789446.7735284,14121356,0.0192560726751236,0.117418013335307,0.178543557637134,0.0730039763670084,19421824,3636116,6104941,525767,0.232787797956334,0.0435820773967365,0.0731731361608128,0.00630178412532767,414975852,30589127,37388809,9633998,1795343,103483452127.844,2999.53478407588,387570240.572876,11.2339740699296,558699.168712405,144.467314110582,0.00416885500389874,34653.9550968972,63.9754360843217
"S3d",34498730,520216871.878006,83438810.0035122,104059824,22656910.8506796,14120353,0.0184662707296651,0.115327772350784,0.166103071086008,0.0716428408835502,19480193,3645025,6101655,525691,0.233466812376399,0.0436850070110848,0.073127301309105,0.00630031756179015,414989555,30593485,37404336,9619200,1793800,103779652247.467,3008.21659949415,387543900.488131,11.2335700615104,558670.286476027,153.14912952885,0.003764846584696,40678.7172022884,35.0931997059379
